County	Year	Deaths
Garfield County, NE	2004	
Gosper County, NE	2004	
Greeley County, NE	2004	
Hall County, NE	2004	
Hamilton County, NE	2004	
Harlan County, NE	2004	
Hitchcock County, NE	2004	
Holt County, NE	2004	
Hooker County, NE	2004	
Howard County, NE	2004	
Jefferson County, NE	2004	
Johnson County, NE	2004	
Kearney County, NE	2004	
Keith County, NE	2004	
Kimball County, NE	2004	
Knox County, NE	2004	
Lancaster County, NE	2004	
Lincoln County, NE	2004	
Madison County, NE	2004	
Merrick County, NE	2004	
Morrill County, NE	2004	
Nance County, NE	2004	
Nemaha County, NE	2004	
Nuckolls County, NE	2004	
Otoe County, NE	2004	
Pawnee County, NE	2004	
Perkins County, NE	2004	
Phelps County, NE	2004	
Pierce County, NE	2004	
Platte County, NE	2004	
Polk County, NE	2004	
Red Willow County, NE	2004	
Richardson County, NE	2004	
Rock County, NE	2004	
Saline County, NE	2004	
Sarpy County, NE	2004	
Saunders County, NE	2004	
Scotts Bluff County, NE	2004	
Seward County, NE	2004	
Sheridan County, NE	2004	
Sherman County, NE	2004	
Sioux County, NE	2004	
Stanton County, NE	2004	
Thayer County, NE	2004	
Thurston County, NE	2004	
Valley County, NE	2004	
Washington County, NE	2004	
Wayne County, NE	2004	
Webster County, NE	2004	
York County, NE	2004	
Adams County, OH	2004	
Allen County, OH	2004	
Ashland County, OH	2004	
Ashtabula County, OH	2004	
Athens County, OH	2004	
Auglaize County, OH	2004	
Belmont County, OH	2004	
Brown County, OH	2004	
Carroll County, OH	2004	
Champaign County, OH	2004	
Columbiana County, OH	2004	
Coshocton County, OH	2004	
Crawford County, OH	2004	
Darke County, OH	2004	
Defiance County, OH	2004	
Delaware County, OH	2004	
Erie County, OH	2004	
Fayette County, OH	2004	
Fulton County, OH	2004	
Gallia County, OH	2004	
Geauga County, OH	2004	
Guernsey County, OH	2004	
Hancock County, OH	2004	
Hardin County, OH	2004	
Harrison County, OH	2004	
Henry County, OH	2004	
Highland County, OH	2004	
Hocking County, OH	2004	
Holmes County, OH	2004	
Huron County, OH	2004	
Jackson County, OH	2004	
Jefferson County, OH	2004	
Knox County, OH	2004	
Lawrence County, OH	2004	
Logan County, OH	2004	
Madison County, OH	2004	
Marion County, OH	2004	
Medina County, OH	2004	
Meigs County, OH	2004	
Mercer County, OH	2004	
Miami County, OH	2004	
Monroe County, OH	2004	
Morgan County, OH	2004	
Morrow County, OH	2004	
Muskingum County, OH	2004	
Noble County, OH	2004	
Ottawa County, OH	2004	
Paulding County, OH	2004	
Perry County, OH	2004	
Pickaway County, OH	2004	
Pike County, OH	2004	
Preble County, OH	2004	
Putnam County, OH	2004	
Richland County, OH	2004	
Ross County, OH	2004	
Sandusky County, OH	2004	
Seneca County, OH	2004	
Shelby County, OH	2004	
Tuscarawas County, OH	2004	
Union County, OH	2004	
Van Wert County, OH	2004	
Vinton County, OH	2004	
Washington County, OH	2004	
Wayne County, OH	2004	
Williams County, OH	2004	
Wood County, OH	2004	
Wyandot County, OH	2004	
Baker County, OR	2004	
Benton County, OR	2004	
Clatsop County, OR	2004	
Columbia County, OR	2004	
Coos County, OR	2004	
Crook County, OR	2004	
Curry County, OR	2004	
Deschutes County, OR	2004	
Douglas County, OR	2004	
Gilliam County, OR	2004	
Grant County, OR	2004	
Harney County, OR	2004	
Hood River County, OR	2004	
Jefferson County, OR	2004	
Josephine County, OR	2004	
Klamath County, OR	2004	
Lake County, OR	2004	
Lincoln County, OR	2004	
Linn County, OR	2004	
Malheur County, OR	2004	
Morrow County, OR	2004	
Polk County, OR	2004	
Sherman County, OR	2004	
Tillamook County, OR	2004	
Umatilla County, OR	2004	
Union County, OR	2004	
Wallowa County, OR	2004	
Wasco County, OR	2004	
Wheeler County, OR	2004	
Yamhill County, OR	2004	
Anderson County, TN	2004	
Bedford County, TN	2004	
Benton County, TN	2004	
Bledsoe County, TN	2004	
Bradley County, TN	2004	
Campbell County, TN	2004	
Cannon County, TN	2004	
Carroll County, TN	2004	
Carter County, TN	2004	
Cheatham County, TN	2004	
Chester County, TN	2004	
Claiborne County, TN	2004	
Clay County, TN	2004	
Cocke County, TN	2004	
Coffee County, TN	2004	
Crockett County, TN	2004	
Cumberland County, TN	2004	
Decatur County, TN	2004	
DeKalb County, TN	2004	
Dickson County, TN	2004	
Dyer County, TN	2004	
Fayette County, TN	2004	
Fentress County, TN	2004	
Franklin County, TN	2004	
Gibson County, TN	2004	
Giles County, TN	2004	
Grainger County, TN	2004	
Grundy County, TN	2004	
Hamblen County, TN	2004	
Hancock County, TN	2004	
Hardeman County, TN	2004	
Hardin County, TN	2004	
Hawkins County, TN	2004	
Haywood County, TN	2004	
Henderson County, TN	2004	
Henry County, TN	2004	
Hickman County, TN	2004	
Houston County, TN	2004	
Humphreys County, TN	2004	
Jackson County, TN	2004	
Jefferson County, TN	2004	
Johnson County, TN	2004	
Lake County, TN	2004	
Lauderdale County, TN	2004	
Lawrence County, TN	2004	
Lewis County, TN	2004	
Lincoln County, TN	2004	
Loudon County, TN	2004	
McMinn County, TN	2004	
McNairy County, TN	2004	
Macon County, TN	2004	
Madison County, TN	2004	
Marion County, TN	2004	
Marshall County, TN	2004	
Maury County, TN	2004	
Meigs County, TN	2004	
Monroe County, TN	2004	
Montgomery County, TN	2004	
Moore County, TN	2004	
Morgan County, TN	2004	
Obion County, TN	2004	
Overton County, TN	2004	
Perry County, TN	2004	
Pickett County, TN	2004	
Polk County, TN	2004	
Rhea County, TN	2004	
Robertson County, TN	2004	
Scott County, TN	2004	
Sequatchie County, TN	2004	
Smith County, TN	2004	
Stewart County, TN	2004	
Sumner County, TN	2004	
Tipton County, TN	2004	
Trousdale County, TN	2004	
Unicoi County, TN	2004	
Union County, TN	2004	
Van Buren County, TN	2004	
Warren County, TN	2004	
Washington County, TN	2004	
Wayne County, TN	2004	
Weakley County, TN	2004	
White County, TN	2004	
Andrews County, TX	2004	
Angelina County, TX	2004	
Aransas County, TX	2004	
Archer County, TX	2004	
Armstrong County, TX	2004	
Atascosa County, TX	2004	
Austin County, TX	2004	
Bailey County, TX	2004	
Bandera County, TX	2004	
Bastrop County, TX	2004	
Baylor County, TX	2004	
Bee County, TX	2004	
Bell County, TX	2004	
Blanco County, TX	2004	
Bosque County, TX	2004	
Bowie County, TX	2004	
Brazos County, TX	2004	
Brewster County, TX	2004	
Briscoe County, TX	2004	
Brooks County, TX	2004	
Brown County, TX	2004	
Burleson County, TX	2004	
Burnet County, TX	2004	
Caldwell County, TX	2004	
Calhoun County, TX	2004	
Callahan County, TX	2004	
Camp County, TX	2004	
Carson County, TX	2004	
Cass County, TX	2004	
Castro County, TX	2004	
Chambers County, TX	2004	
Cherokee County, TX	2004	
Childress County, TX	2004	
Clay County, TX	2004	
Cochran County, TX	2004	
Coke County, TX	2004	
Coleman County, TX	2004	
Collingsworth County, TX	2004	
Colorado County, TX	2004	
Comal County, TX	2004	
Comanche County, TX	2004	
Concho County, TX	2004	
Cooke County, TX	2004	
Coryell County, TX	2004	
Cottle County, TX	2004	
Crane County, TX	2004	
Crockett County, TX	2004	
Crosby County, TX	2004	
Culberson County, TX	2004	
Dallam County, TX	2004	
Dawson County, TX	2004	
Deaf Smith County, TX	2004	
Delta County, TX	2004	
DeWitt County, TX	2004	
Dickens County, TX	2004	
Dimmit County, TX	2004	
Donley County, TX	2004	
Duval County, TX	2004	
Eastland County, TX	2004	
Edwards County, TX	2004	
Ellis County, TX	2004	
Erath County, TX	2004	
Falls County, TX	2004	
Fannin County, TX	2004	
Fayette County, TX	2004	
Fisher County, TX	2004	
Floyd County, TX	2004	
Foard County, TX	2004	
Fort Bend County, TX	2004	
Franklin County, TX	2004	
Freestone County, TX	2004	
Frio County, TX	2004	
Gaines County, TX	2004	
Garza County, TX	2004	
Gillespie County, TX	2004	
Goliad County, TX	2004	
Gonzales County, TX	2004	
Gray County, TX	2004	
Grayson County, TX	2004	
Gregg County, TX	2004	
Grimes County, TX	2004	
Guadalupe County, TX	2004	
Hale County, TX	2004	
Hall County, TX	2004	
Hamilton County, TX	2004	
Hansford County, TX	2004	
Hardeman County, TX	2004	
Hardin County, TX	2004	
Harrison County, TX	2004	
Hartley County, TX	2004	
Haskell County, TX	2004	
Hays County, TX	2004	
Hemphill County, TX	2004	
Henderson County, TX	2004	
Hill County, TX	2004	
Hockley County, TX	2004	
Hood County, TX	2004	
Hopkins County, TX	2004	
Houston County, TX	2004	
Howard County, TX	2004	
Hudspeth County, TX	2004	
Hunt County, TX	2004	
Hutchinson County, TX	2004	
Irion County, TX	2004	
Jack County, TX	2004	
Jackson County, TX	2004	
Jasper County, TX	2004	
Jeff Davis County, TX	2004	
Jim Hogg County, TX	2004	
Jim Wells County, TX	2004	
Johnson County, TX	2004	
Jones County, TX	2004	
Karnes County, TX	2004	
Kaufman County, TX	2004	
Kendall County, TX	2004	
Kent County, TX	2004	
Kerr County, TX	2004	
Kimble County, TX	2004	
Kinney County, TX	2004	
Kleberg County, TX	2004	
Knox County, TX	2004	
Lamar County, TX	2004	
Lamb County, TX	2004	
Lampasas County, TX	2004	
La Salle County, TX	2004	
Lavaca County, TX	2004	
Lee County, TX	2004	
Leon County, TX	2004	
Liberty County, TX	2004	
Limestone County, TX	2004	
Lipscomb County, TX	2004	
Live Oak County, TX	2004	
Llano County, TX	2004	
Lynn County, TX	2004	
McCulloch County, TX	2004	
Madison County, TX	2004	
Marion County, TX	2004	
Martin County, TX	2004	
Mason County, TX	2004	
Matagorda County, TX	2004	
Maverick County, TX	2004	
Medina County, TX	2004	
Menard County, TX	2004	
Midland County, TX	2004	
Milam County, TX	2004	
Mills County, TX	2004	
Mitchell County, TX	2004	
Montague County, TX	2004	
Moore County, TX	2004	
Morris County, TX	2004	
Motley County, TX	2004	
Nacogdoches County, TX	2004	
Navarro County, TX	2004	
Newton County, TX	2004	
Nolan County, TX	2004	
Ochiltree County, TX	2004	
Oldham County, TX	2004	
Palo Pinto County, TX	2004	
Panola County, TX	2004	
Parmer County, TX	2004	
Pecos County, TX	2004	
Polk County, TX	2004	
Potter County, TX	2004	
Presidio County, TX	2004	
Rains County, TX	2004	
Randall County, TX	2004	
Reagan County, TX	2004	
Real County, TX	2004	
Red River County, TX	2004	
Reeves County, TX	2004	
Refugio County, TX	2004	
Roberts County, TX	2004	
Robertson County, TX	2004	
Rockwall County, TX	2004	
Runnels County, TX	2004	
Rusk County, TX	2004	
Sabine County, TX	2004	
San Augustine County, TX	2004	
San Jacinto County, TX	2004	
San Patricio County, TX	2004	
San Saba County, TX	2004	
Schleicher County, TX	2004	
Scurry County, TX	2004	
Shackelford County, TX	2004	
Shelby County, TX	2004	
Sherman County, TX	2004	
Somervell County, TX	2004	
Starr County, TX	2004	
Stephens County, TX	2004	
Sterling County, TX	2004	
Stonewall County, TX	2004	
Sutton County, TX	2004	
Swisher County, TX	2004	
Terrell County, TX	2004	
Terry County, TX	2004	
Throckmorton County, TX	2004	
Titus County, TX	2004	
Tom Green County, TX	2004	
Trinity County, TX	2004	
Tyler County, TX	2004	
Upshur County, TX	2004	
Upton County, TX	2004	
Uvalde County, TX	2004	
Val Verde County, TX	2004	
Van Zandt County, TX	2004	
Victoria County, TX	2004	
Walker County, TX	2004	
Waller County, TX	2004	
Ward County, TX	2004	
Washington County, TX	2004	
Wharton County, TX	2004	
Wheeler County, TX	2004	
Wilbarger County, TX	2004	
Willacy County, TX	2004	
Wilson County, TX	2004	
Winkler County, TX	2004	
Wise County, TX	2004	
Wood County, TX	2004	
Yoakum County, TX	2004	
Young County, TX	2004	
Zapata County, TX	2004	
Zavala County, TX	2004	
Adams County, WA	2004	
Asotin County, WA	2004	
Chelan County, WA	2004	
Columbia County, WA	2004	
Douglas County, WA	2004	
Ferry County, WA	2004	
Franklin County, WA	2004	
Garfield County, WA	2004	
Island County, WA	2004	
Jefferson County, WA	2004	
Kittitas County, WA	2004	
Klickitat County, WA	2004	
Lewis County, WA	2004	
Lincoln County, WA	2004	
Mason County, WA	2004	
Okanogan County, WA	2004	
Pacific County, WA	2004	
Pend Oreille County, WA	2004	
San Juan County, WA	2004	
Skamania County, WA	2004	
Stevens County, WA	2004	
Wahkiakum County, WA	2004	
Walla Walla County, WA	2004	
Whitman County, WA	2004	
Barbour County, WV	2004	
Berkeley County, WV	2004	
Braxton County, WV	2004	
Brooke County, WV	2004	
Calhoun County, WV	2004	
Clay County, WV	2004	
Doddridge County, WV	2004	
Fayette County, WV	2004	
Gilmer County, WV	2004	
Grant County, WV	2004	
Greenbrier County, WV	2004	
Hampshire County, WV	2004	
Hancock County, WV	2004	
Hardy County, WV	2004	
Harrison County, WV	2004	
Jackson County, WV	2004	
Jefferson County, WV	2004	
Lewis County, WV	2004	
Lincoln County, WV	2004	
McDowell County, WV	2004	
Marion County, WV	2004	
Marshall County, WV	2004	
Mason County, WV	2004	
Mineral County, WV	2004	
Mingo County, WV	2004	
Monongalia County, WV	2004	
Monroe County, WV	2004	
Morgan County, WV	2004	
Nicholas County, WV	2004	
Ohio County, WV	2004	
Pendleton County, WV	2004	
Pleasants County, WV	2004	
Pocahontas County, WV	2004	
Preston County, WV	2004	
Putnam County, WV	2004	
Randolph County, WV	2004	
Ritchie County, WV	2004	
Roane County, WV	2004	
Summers County, WV	2004	
Taylor County, WV	2004	
Tucker County, WV	2004	
Tyler County, WV	2004	
Upshur County, WV	2004	
Wayne County, WV	2004	
Webster County, WV	2004	
Wetzel County, WV	2004	
Wirt County, WV	2004	
Wood County, WV	2004	
Albany County, WY	2004	
Big Horn County, WY	2004	
Campbell County, WY	2004	
Carbon County, WY	2004	
Converse County, WY	2004	
Crook County, WY	2004	
Fremont County, WY	2004	
Goshen County, WY	2004	
Hot Springs County, WY	2004	
Johnson County, WY	2004	
Laramie County, WY	2004	
Lincoln County, WY	2004	
Natrona County, WY	2004	
Niobrara County, WY	2004	
Park County, WY	2004	
Platte County, WY	2004	
Sheridan County, WY	2004	
Sublette County, WY	2004	
Sweetwater County, WY	2004	
Teton County, WY	2004	
Uinta County, WY	2004	
Washakie County, WY	2004	
Weston County, WY	2004	
Alachua County, FL	2005	
Baker County, FL	2005	
Bradford County, FL	2005	
Calhoun County, FL	2005	
DeSoto County, FL	2005	
Dixie County, FL	2005	
Flagler County, FL	2005	
Franklin County, FL	2005	
Gadsden County, FL	2005	
Gilchrist County, FL	2005	
Glades County, FL	2005	
Gulf County, FL	2005	
Hamilton County, FL	2005	
Hardee County, FL	2005	
Hendry County, FL	2005	
Highlands County, FL	2005	
Holmes County, FL	2005	
Jackson County, FL	2005	
Jefferson County, FL	2005	
Lafayette County, FL	2005	
Levy County, FL	2005	
Liberty County, FL	2005	
Madison County, FL	2005	
Monroe County, FL	2005	
Okeechobee County, FL	2005	
Putnam County, FL	2005	
St. Johns County, FL	2005	
Sumter County, FL	2005	
Suwannee County, FL	2005	
Taylor County, FL	2005	
Union County, FL	2005	
Wakulla County, FL	2005	
Washington County, FL	2005	
Adams County, IL	2005	
Alexander County, IL	2005	
Bond County, IL	2005	
Boone County, IL	2005	
Brown County, IL	2005	
Bureau County, IL	2005	
Calhoun County, IL	2005	
Carroll County, IL	2005	
Cass County, IL	2005	
Christian County, IL	2005	
Clark County, IL	2005	
Clay County, IL	2005	
Clinton County, IL	2005	
Coles County, IL	2005	
Crawford County, IL	2005	
Cumberland County, IL	2005	
DeKalb County, IL	2005	
De Witt County, IL	2005	
Douglas County, IL	2005	
Edgar County, IL	2005	
Edwards County, IL	2005	
Effingham County, IL	2005	
Fayette County, IL	2005	
Ford County, IL	2005	
Franklin County, IL	2005	
Fulton County, IL	2005	
Gallatin County, IL	2005	
Greene County, IL	2005	
Grundy County, IL	2005	
Hamilton County, IL	2005	
Hancock County, IL	2005	
Hardin County, IL	2005	
Henderson County, IL	2005	
Henry County, IL	2005	
Iroquois County, IL	2005	
Jackson County, IL	2005	
Jasper County, IL	2005	
Jefferson County, IL	2005	
Jersey County, IL	2005	
Jo Daviess County, IL	2005	
Johnson County, IL	2005	
Kankakee County, IL	2005	
Kendall County, IL	2005	
Knox County, IL	2005	
Lawrence County, IL	2005	
Lee County, IL	2005	
Livingston County, IL	2005	
Logan County, IL	2005	
McDonough County, IL	2005	
Macon County, IL	2005	
Macoupin County, IL	2005	
Marion County, IL	2005	
Marshall County, IL	2005	
Mason County, IL	2005	
Massac County, IL	2005	
Menard County, IL	2005	
Mercer County, IL	2005	
Monroe County, IL	2005	
Montgomery County, IL	2005	
Morgan County, IL	2005	
Moultrie County, IL	2005	
Ogle County, IL	2005	
Perry County, IL	2005	
Piatt County, IL	2005	
Pike County, IL	2005	
Pope County, IL	2005	
Pulaski County, IL	2005	
Putnam County, IL	2005	
Randolph County, IL	2005	
Richland County, IL	2005	
Rock Island County, IL	2005	
St. Clair County, IL	2005	
Saline County, IL	2005	
Schuyler County, IL	2005	
Scott County, IL	2005	
Shelby County, IL	2005	
Stark County, IL	2005	
Stephenson County, IL	2005	
Tazewell County, IL	2005	
Union County, IL	2005	
Vermilion County, IL	2005	
Wabash County, IL	2005	
Warren County, IL	2005	
Washington County, IL	2005	
Wayne County, IL	2005	
White County, IL	2005	
Whiteside County, IL	2005	
Williamson County, IL	2005	
Woodford County, IL	2005	
Allen County, KS	2005	
Anderson County, KS	2005	
Atchison County, KS	2005	
Barber County, KS	2005	
Barton County, KS	2005	
Bourbon County, KS	2005	
Brown County, KS	2005	
Butler County, KS	2005	
Chase County, KS	2005	
Chautauqua County, KS	2005	
Cherokee County, KS	2005	
Cheyenne County, KS	2005	
Clark County, KS	2005	
Clay County, KS	2005	
Cloud County, KS	2005	
Coffey County, KS	2005	
Comanche County, KS	2005	
Cowley County, KS	2005	
Crawford County, KS	2005	
Decatur County, KS	2005	
Dickinson County, KS	2005	
Doniphan County, KS	2005	
Douglas County, KS	2005	
Edwards County, KS	2005	
Elk County, KS	2005	
Ellis County, KS	2005	
Ellsworth County, KS	2005	
Finney County, KS	2005	
Ford County, KS	2005	
Franklin County, KS	2005	
Geary County, KS	2005	
Gove County, KS	2005	
Graham County, KS	2005	
Grant County, KS	2005	
Gray County, KS	2005	
Greeley County, KS	2005	
Greenwood County, KS	2005	
Hamilton County, KS	2005	
Harper County, KS	2005	
Harvey County, KS	2005	
Haskell County, KS	2005	
Hodgeman County, KS	2005	
Jackson County, KS	2005	
Jefferson County, KS	2005	
Jewell County, KS	2005	
Kearny County, KS	2005	
Kingman County, KS	2005	
Kiowa County, KS	2005	
Labette County, KS	2005	
Lane County, KS	2005	
Leavenworth County, KS	2005	
Lincoln County, KS	2005	
Linn County, KS	2005	
Logan County, KS	2005	
Lyon County, KS	2005	
McPherson County, KS	2005	
Marion County, KS	2005	
Marshall County, KS	2005	
Meade County, KS	2005	
Miami County, KS	2005	
Mitchell County, KS	2005	
Montgomery County, KS	2005	
Morris County, KS	2005	
Morton County, KS	2005	
Nemaha County, KS	2005	
Neosho County, KS	2005	
Ness County, KS	2005	
Norton County, KS	2005	
Osage County, KS	2005	
Osborne County, KS	2005	
Ottawa County, KS	2005	
Pawnee County, KS	2005	
Phillips County, KS	2005	
Pottawatomie County, KS	2005	
Pratt County, KS	2005	
Rawlins County, KS	2005	
Reno County, KS	2005	
Republic County, KS	2005	
Rice County, KS	2005	
